duration_seconds_int,comments,city,date_posted,longitude,state,duration_seconds,duration_hours,id,shape,datetime,latitude,country
90,I saw a pink-tinted craft of rectangular shape that resembled an angular jellyfish moving quickly past the moon shortly before dusk.,nacogdoches,2009-12-12,-94.6552778,tx,90,90 seconds,78487,rectangle,2009-09-29 19:00:00.000000,31.6033333,us
21600,one giant bright light and numerous small white lights the size of stars in Krum&#44 Texas.  ((NUFORC Note:  Stars??  PD)),krum,2010-11-21,-97.2377778,tx,21600,5-6 hrs,78497,light,2010-09-29 22:00:00.000000,33.2613889,us
10,Greenish-blue fireball seen off I-45N,north texas,2012-05-13,-99.901813,tx,10,10 seconds,78620,fireball,2000-09-30 02:00:00.000000,31.968599,
900,twinkling star to naked eye&#44 blue and red flashing lights&#44 change shape in binoculars,san antonio,2000-12-02,-98.4933333,tx,900,15 min,78637,changing,2000-09-30 23:30:00.000000,29.4238889,us
12,Oval shaped object like a domino with rounded cormers with rows of white lights&#44 moving at high speed.,hestes (union pacific rr siding between hutto and tayl),2003-10-07,-99.901813,tx,12,about 10-12 seconds,78662,oval,2003-09-30 01:15:00.000000,31.968599,
600,Giant Silver Cylinders Falling in East Texas sky.,texas (east; above),2006-10-30,-99.901813,tx,600,10 minutes,78668,cylinder,2003-09-30 00:00:00.000000,31.968599,
240,Three bright orbs of light over San Antonio suburb.,san antonio,2007-08-07,-98.4933333,tx,240,4 minutes,78682,light,2005-09-30 09:30:00.000000,29.4238889,us
5,Floating ghostly kite like ufo,austin,2008-10-31,-97.7427778,tx,5,5 seconds,78763,other,2008-09-30 06:15:00.000000,30.2669444,us
240,Witnessed white floating object hovering and spinning slowly in the sky in Houston&#44 Texas.,houston,2008-10-31,-95.3630556,tx,240,3-4 minutes,78765,other,2008-09-30 13:00:00.000000,29.7630556,us
1200,a flying object making circles around the moon for 20 minutes&#44 Houston,houston,2009-12-12,-95.3630556,tx,1200,20 minutes,78769,circle,2009-09-30 19:30:00.000000,29.7630556,us
30,At around  midnight I saw a UFO flying across the sky.  Two triangles Flying one in front of the other with a blinking light on the end,fort worth,2010-11-21,-97.3205556,tx,30,about 30 seconds,78775,triangle,2010-09-30 02:50:00.000000,32.7252778,us
300,Collin County Sighting Plano&#44 TX &amp; Allen&#44 TX,plano,2010-11-21,-96.6986111,tx,300,3-5 minutes,78779,disk,2010-09-30 10:37:00.000000,33.0197222,us
10,2 to 3 dozen white lights in an unorganized wing or boomerang formation moving from north to south with no sound,copperas cove,2011-10-10,-97.9027778,tx,10,10 seconds,78802,other,2011-09-30 21:07:00.000000,31.1238889,us
10,second sighting sfter minutes of filing a report,copperas cove,2011-10-10,-97.9027778,tx,10,10 seconds,78805,unknown,2011-09-30 21:51:00.000000,31.1238889,us
15,Group of fast moving lights inthe night sky.,port arthur,2012-03-13,-93.9286111,tx,15,15 seconds,78806,light,2011-09-30 22:30:00.000000,29.8986111,us
3600,DANCING BRIGHT LIGHT SEEN TWICE WITHIN 2 WEEKS,san marcos,2002-09-06,-97.9411111,tx,3600,1 hour,78872,light,2002-09-03 02:00:00.000000,29.8830556,us
15,Bright Star-Like object obsevered in South-East Sky,austin,2002-09-13,-97.7427778,tx,15,15 seconds,78874,oval,2002-09-03 05:15:00.000000,30.2669444,us
2,Saucer Over Ft Worth Tx. In Broad Daylight  . Took Picture By Accident.,fort worth,2003-09-28,-97.3205556,tx,2,2 sec.,78885,disk,2003-09-03 16:45:00.000000,32.7252778,us
30,An object made up of 5 white lights in a V shape moved across the sky at a steady pace.,fort worth,2003-09-09,-97.3205556,tx,30,30 seconds,78891,triangle,2003-09-03 22:45:00.000000,32.7252778,us
105,Bright Red lights hovering and then falling to the ground one by one,arlington,2003-09-09,-97.1077778,tx,105,45 sec-1 min.,78895,light,2003-09-03 23:30:00.000000,32.7355556,us
4,I believe this to be natural so I could have the wrong web site. ((NUFORC Note:  Flare from Iridium satellite.  PD)),dripping springs,2004-09-09,-98.0863889,tx,4,4 seconds,78908,circle,2004-09-03 21:30:00.000000,30.1900000,us
60,large triangle craft spotted 2 witnesses,spring,2008-10-31,-95.4169444,tx,60,1 minute,78949,triangle,2008-09-03 20:05:00.000000,30.0797222,us
3000,Red light hovering in sky then moved away at incredible speed.,katy,2011-10-10,-95.8241667,tx,3000,50 minutes,78998,rectangle,2011-09-03 20:40:00.000000,29.7855556,us
10,Craft appeared above horizon for about 10 seconds and disappeared.,mason,2012-09-24,-99.2302778,tx,10,10 seconds,79021,oval,2012-09-03 17:15:00.000000,30.7486111,us
900,Very LARGE  V shaped objects or objects,fort worth,2003-09-17,-97.3205556,tx,900,10-15 minutes,79088,triangle,2002-09-04 21:00:00.000000,32.7252778,us
2700,Small black orb hovering in the sky moving irregularly north or barton hills,austin,2004-09-29,-97.7427778,tx,2700,45min-?,79116,unknown,2004-09-04 18:00:00.000000,30.2669444,us
2700,small black object hovering above austin&#44 copter nearby,austin,2004-09-09,-97.7427778,tx,2700,approx 45 min.,79117,unknown,2004-09-04 18:00:00.000000,30.2669444,us
90,Two objects with red and green flickering lights seen in night sky with little are no movement.  ((NUFORC Note:  Stars?  PD)),princeton,2009-12-12,-96.4977778,tx,90,several hours,79165,diamond,2009-09-04 01:00:00.000000,33.1800000,us
120,Bright Blue Fork Shaped object with flames.,carrollton,2011-10-10,-96.89,tx,120,2 minutes,79214,unknown,2011-09-04 01:20:00.000000,32.9536111,us
5,((HOAX??))  A light from the sky&#44 with no sound&#44 and this was clearly squared &#44 it was a soft scanning light like a copier machine,coppell,2011-10-10,-97.0147222,tx,5,5 seconds,79217,light,2011-09-04 02:45:00.000000,32.9544444,us
5,Bright light appeared in sky&#44 illuminating tree as if it wee a helicopter shining a searchlight.  Then a bright white light in the shap,mckinney,2011-10-10,-96.615,tx,5,5 seconds,79219,light,2011-09-04 05:45:00.000000,33.1975000,us
3,Very large&#44 very bright light moving incredibly fast&#44 diminished into a light orange color and disappeared.,rancho viejo,2012-09-24,-97.5561111,tx,3,3 seconds,79237,circle,2012-09-04 08:56:00.000000,26.0391667,us
120,Extreme large&#44 very bright orb gave off no light to anything else&#44 observed in texas.,houston,2007-04-27,-95.3630556,tx,120,2 mins,79329,disk,2002-09-05 23:00:00.000000,29.7630556,us
900,long oval cloud with red light in the exact middle,lewisville,2008-07-05,-96.9938889,tx,900,15 min,79345,oval,2004-09-05 11:30:00.000000,33.0461111,us
15,Fireball flying over deep south Texas.,hidalgo,2004-09-29,-98.2627778,tx,15,15 seconds,79349,fireball,2004-09-05 22:10:00.000000,26.1000000,us
2,large orange ball with green tail turning into an orange tail,brackettville,2004-09-29,-100.4175,tx,2,2 seconds,79350,fireball,2004-09-05 22:30:00.000000,29.3102778,us
60,A  distant explosive sound as the area around me turned deep blue  for a second and then I witnessed two bright lights in the sky.,arlington,2007-08-14,-97.1077778,tx,60,around one minute,79359,fireball,2005-09-05 21:00:00.000000,32.7355556,us
15,Arc-shaped craft / formation of lights moving at very high speed East to West at low altitude,hondo,2007-10-08,-99.1411111,tx,15,15 seconds,79378,formation,2007-09-05 23:40:00.000000,29.3472222,us
6,A white wavy oval that is fast moving and silent seen by two people.,southlake,2008-10-31,-97.1338889,tx,6,6 sec,79380,unknown,2008-09-05 01:20:00.000000,32.9411111,us
180,((HOAX??))  i was at work and a friend of mine had recorded it i was working at a prison and i was the recreation officer at the time,pecos,2009-12-12,-103.4927778,tx,180,3 min,79384,circle,2008-09-05 20:45:00.000000,31.4227778,us
240,1 Star shaped&#44 dark color&#44 moving slow&#44 making no noise&#44 cloudy morning&#44 moving eratic,corpus christi,2009-12-12,-97.3961111,tx,240,4 min.,79393,other,2009-09-05 09:30:00.000000,27.8002778,us
180,Three large bright lights in the sky&#44 unexplainable.,baytown,2011-10-10,-94.9772222,tx,180,3 minutes,79429,unknown,2011-09-05 00:45:00.000000,29.7352778,us
30,Triangle shaped craft with six lights flying silently at approx 250 mph at 550 ft traveling north to south.,copperas cove,2011-10-10,-97.9027778,tx,30,30 seconds,79437,triangle,2011-09-05 21:25:00.000000,31.1238889,us
120,My boyfriend and I witnessed an intense flash of light yellowish&#44orange and I thought a plane exploded in midair.,carrollton,2000-08-05,-96.89,tx,120,2 minutes,79499,flash,1999-09-06 02:00:00.000000,32.9536111,us
60,Bright light passed overhead.,sulphur springs,1999-09-12,-95.6008333,tx,60,1 minute,79504,light,1999-09-06 20:17:00.000000,33.1383333,us
30,slow silent lighted silver triangle pre-dawn northwest Austin going south to north at steady rate of speed,austin,2004-09-09,-97.7427778,tx,30,30 sec,79558,triangle,2004-09-06 06:05:00.000000,30.2669444,us
180,My daughter (age 2) and I were sitting outside&#44 when she pointed out what she thought were airplanes.  We have made this a game and pla,corpus christi,2004-09-09,-97.3961111,tx,180,2-3 minutes,79560,triangle,2004-09-06 11:40:00.000000,27.8002778,us
50,Small white sphere noticed in the sky on Labor day in the Hurst-Euless-Bedford area.,bedford,2004-09-29,-97.1427778,tx,50,40-50 seconds,79563,sphere,2004-09-06 19:00:00.000000,32.8438889,us
7200,Slowly flashing stationary whitish light observed by 75 witnesses observed during a star party over Mcdonald Observatory.,mcdonald observatory,2009-12-12,-104.024928,tx,7200,2 hours,79579,light,2005-09-06 21:00:00.000000,30.680025,
120,descending blue light changes colors stops then rapidly disappears heading nothwesterly in waco&#44tx.,waco,2006-05-15,-97.1463889,tx,120,2minutes,79580,light,2005-09-06 21:17:00.000000,31.5491667,us
240,Orange sphere-like form moves at constant altitude and speed without any sound over Possum Kingdom Lake,graford,2009-12-12,-98.2466667,tx,240,3-4 m,79617,sphere,2009-09-06 20:49:00.000000,32.9375000,us
240,saw a blinking object in the sky,mcallen,2009-12-12,-98.2297222,tx,240,3-4 minutes,79622,flash,2009-09-06 22:30:00.000000,26.2030556,us
900,Five Triangular shaped spacecraft seen over Memorial Park @ 8:30 pm Labor Day 9/06/10.,houston,2012-05-13,-95.3630556,tx,900,10-15 minutes,79628,triangle,2010-09-06 20:30:00.000000,29.7630556,us
6,fast moving object over azle texas,azle,2010-11-21,-97.5455556,tx,6,6 seconds,79630,unknown,2010-09-06 21:00:00.000000,32.8950000,us
600,Slow moving&#44 solid trinagle (no wings) with green and red lights. ((NUFORC Note:  Green/red is not inconsistent with an aircraft.  PD)),austin,2012-09-24,-97.7427778,tx,600,10 minutes,79649,triangle,2012-09-06 21:45:00.000000,30.2669444,us
900,Silent Orange Sphere without Landing Lights.,celina,2013-09-09,-96.7841667,tx,900,15 minutes,79652,sphere,2013-09-06 00:48:00.000000,33.3244444,us
2700,Slow black triangle seen multiple times over Pyote Texas.,pyote,2013-09-09,-103.1258333,tx,2700,45 minutes,79662,triangle,2013-09-06 22:00:00.000000,31.5347222,us
2700,strange and extremely hypnotizing.Bright red&#44green&#44white lights in triangle form.Hovered with sporatic movement.,austin,1999-09-12,-97.7427778,tx,2700,45 minutes,79685,diamond,1999-09-07 01:00:00.000000,30.2669444,us
120,an orange light observed going from the N.W to the S.E on 09/07/99 lower tx panhandle,witchita falls/ft worth (between),1999-10-02,-98.480745,tx,120,2 minutes,79687,fireball,1999-09-07 02:00:00.000000,33.900914,
1800,Two objects that would normally be assumed to be stars except too low in the sky&#44 changing colors - blue/green to white&#44 to red. appear,austin,1999-09-12,-97.7427778,tx,1800,30 min. +,79709,unknown,1999-09-07 23:00:00.000000,30.2669444,us
1.5,a  perfect sphere travels across the face of the full moon under telescope magnification,cypress,2003-09-09,-95.6969444,tx,1.5,1.5 sec,79751,circle,2003-09-07 22:00:00.000000,29.9688889,us
1200,At approximately 17:45 Hrs while swimming in an outdoor pool in El Paso&#44Texas.&#44I saw a white dot that appeared to be frozen in the sky,el paso,2007-10-08,-106.4863889,tx,1200,20 min.,79783,oval,2007-09-07 17:45:00.000000,31.7586111,us
5,Large red/yellow fireball seen low in the horizon over Houston&#44 TX  area,friendswood,2011-10-10,-95.2008333,tx,5,5 seconds,79828,fireball,2011-09-07 20:10:00.000000,29.5291667,us
10,Craft w/ 2-3 yellowish-orange lights flies slowly parallel to horizon then suddenly flies down below horizon/trees at impossible speed.,pflugerville,2011-10-10,-97.6197222,tx,10,10 seconds,79830,formation,2011-09-07 21:00:00.000000,30.4391667,us
5,My wife and I were sleeping in our bedroom and around 2:45am I was suddenly woken up. I was facing a closed window in our room and the,fort worth,2012-09-24,-97.3205556,tx,5,5 seconds,79834,fireball,2012-09-07 02:45:00.000000,32.7252778,us
30,Disk Craft seen early in am in Tomball&#44 Texas.,tomball,2013-09-09,-95.6158333,tx,30,30 seconds,79852,disk,2013-09-07 07:45:00.000000,30.0969444,us
900,Large qrange/red circle appeares and disappears in the Houston sky.,houston,2013-09-09,-95.3630556,tx,900,15 minutes,79868,circle,2013-09-07 21:30:00.000000,29.7630556,us
4,At 45 Degrees in NNW sky. White ball as big as pencil eraser in hand with halo at first. Bright white like sun fading in intensity unti,emory (5 mi east of),2001-08-05,-95.7652778,tx,4,4 sec,79889,fireball,1998-09-08 21:30:00.000000,32.8744444,us
120,As I went to work at 6 :15 am&#44 passing over I -10 and  the Sam Houston Beltway West&#44 South bound I saw what appeared to be an airplane,houston,2000-09-17,-95.3630556,tx,120,1.5 -2 mins,79902,cylinder,2000-09-08 06:15:00.000000,29.7630556,us
30,Fast&#44 dull-white light multiplies and changes formation multiple time.,fort worth,2001-10-12,-97.3205556,tx,30,30 sec.,79907,formation,2001-09-08 00:35:00.000000,32.7252778,us
6,I was taking a walk with a friend of mine when we looked up and saw a strange object. It was silver coloured and shaped somewhat like a,abilene,2002-09-13,-99.7327778,tx,6,5-6 sec.,79923,disk,2002-09-08 18:15:00.000000,32.4486111,us
600,OBJECTS DANCING AROUND EACH OTHER,wichita falls,2003-09-09,-98.4930556,tx,600,10 minutes,79939,sphere,2003-09-08 22:15:00.000000,33.9136111,us
25,I was driving eastbound on highway 183.  When my attention was drawn to a white disk shape object in the sky.  I believed it to be abou,euless,2004-09-09,-97.0816667,tx,25,25 seconds,79949,disk,2004-09-08 15:45:00.000000,32.8369444,us
2,it was v shaped looking that is was flying in the clouds but there were no clouds&#44no noise at all,austin,2004-09-09,-97.7427778,tx,2,seconds,79951,formation,2004-09-08 21:00:00.000000,30.2669444,us
240,2 white bright lights northbound. 2nd brighter than light ahead. NO beacons&#44 no nav lights. NO sound. 170 mph aprox,coppell,2009-12-12,-97.0147222,tx,240,4 minutes,79996,formation,2009-09-08 20:15:00.000000,32.9544444,us
360,Tandem lights over DFW,mckinney,2009-12-12,-96.615,tx,360,6:00,80001,light,2009-09-08 20:19:00.000000,33.1975000,us
600,Daylight sighting of groups of white objects&#44 in distinct swirling masses&#44 that disappeared and reappeared multiple times.,waxahachie,2012-09-24,-96.8480556,tx,600,10 minutes,80059,changing,2012-09-08 12:30:00.000000,32.3863889,us
10,Slow&#44 lightless Boomerang object in AustinTx,austin,2012-09-24,-97.7427778,tx,10,10 seconds,80083,triangle,2012-09-08 23:05:00.000000,30.2669444,us
3600,Apparent blinking star turned out to be an object that changed appearance and showed many colors&#44 videos available.,austin,2013-09-09,-97.7427778,tx,3600,60 minutes,80090,changing,2013-09-08 05:00:00.000000,30.2669444,us
1800,Colorful object hovering over Killeen Texas.,killeen,2013-09-09,-97.7275,tx,1800,30 minutes still going,80091,unknown,2013-09-08 06:15:00.000000,31.1169444,us
1200,A round ball of fast flashing a solid White&#44 Red&#44 and Green lights (as this * looking much like a planet in size) in the southwest sky.,fort worth,2013-09-09,-97.3205556,tx,1200,15-20 minutes,80101,light,2013-09-08 22:25:00.000000,32.7252778,us
300,Aprox. 30 Disk shaped UFOs fell out of clouds got in V formatin  and shot toward a black rain cloud avoiding a Jet Plane.,beaumont,2004-01-17,-94.1016667,tx,300,5 minutes,80105,disk,1954-09-09 12:30:00.000000,30.0858333,us
900,A ring of light appeared&#44 filled in with golden light&#44 increased in brightness while moving&#44 then gradually faded away.,austin,2004-12-14,-97.7427778,tx,900,12-15 minutes,80109,sphere,1969-09-09 21:10:00.000000,30.2669444,us
15,on that night we were on a 4 vehicle convoy driving back from one of our sights back to fort hood&#44 texas our base&#44 on route 190 heading,rochelle,2001-10-12,-99.2108333,tx,15,15 seconds,80154,light,2001-09-09 22:00:00.000000,31.2244444,us
2,White light streak in the sky traveling East to West at a very very fast speed with no sound,huntsville,2002-09-13,-95.5505556,tx,2,seconds,80161,other,2002-09-09 20:00:00.000000,30.7233333,us
20,low steaking fireball,bertram,2005-10-11,-98.0552778,tx,20,20 seconds,80205,fireball,2005-09-09 20:55:00.000000,30.7436111,us
900,Afternoon sighting of stationary white spherical object,austin,2007-10-08,-97.7427778,tx,900,10-15 minutes,80219,sphere,2007-09-09 17:00:00.000000,30.2669444,us
480,Red oval with black dot and white inverted V directly underneath which may have been a trail.  ((NUFORC Note:  Contrail??  PD)),palestine,2008-10-31,-95.6305556,tx,480,8 minutes,80229,oval,2008-09-09 17:00:00.000000,31.7619444,us
